OBJECTID,UWI,POZO,WELL_STA,DEPARTAMENTO,CUENCA,FORMACION,LONGITUD,LATITUD,COORDENADA__X,COORDENADA_Y,ELEVACION__msnm_,POTENCIAL_AGUA_PROM__Bbl_,WHP__Psi_,WHT___F_,BHT___C_,TEMPERATURA_AMBIENTE___C_,F17,WHP___bar_,T____C_,Estatus,X,rho___kg_m3_,Potencial_Agua_promd__kg_s_,h_T__kJ_kg_,s_T___kJ_kg_K_,Tamb____C_,h_Tamb__kJ_kg_,s_Tamb__kJ_kg_K_,W_exergía__kW_,T__out____C_,h_Tout__kJ_kg_,nth_____,W_nth__kW_
1288,INTI0001,INTI-1,TAPONADO Y ABANDONADO,PUTUMAYO,CAGUÁN PUTUMAYO,,-76.556089,0.413653,724375.043429,537230.046141,836.0,,,,50.49044161,26.61243,, ,50.49044161,,Liquid,992.00468019,0.0,169.38871826,0.57832283,26.61243,111.96461728,0.39108784,0.0,70.0,293.06519282,2.39425629,0.0
1289,VENA0001,VENADO-1,TAPONADO Y ABANDONADO,PUTUMAYO,CAGUÁN PUTUMAYO,,-77.100947,0.630017,4543484.8354,1627837.3274,2943.0,,,,47.69297305,22.9571,, ,47.69297305,,Liquid,969.40685481,0.0,350.69716858,1.11973707,22.9571,112.10334767,0.39155045,0.0,70.0,293.06519282,2.13269298,0.0
1290,PIRA0001,PIRANA-1,TAPONADO Y ABANDONADO,CAQUETA,CAGUÁN PUTUMAYO,,-74.655968,2.198169,936028.798082,734524.272626,1041.0,,,,47.20460193,26.34146,, ,47.20460193,,Liquid,982.04642986,0.0,260.14136258,0.85809861,26.34146,110.92412787,0.38761661,0.0,70.0,293.06519282,2.08703028,0.0
1291,ORIT0088,ORITO-88,TAPONADO Y ABANDONADO,PUTUMAYO,CAGUÁN PUTUMAYO,,-76.857939,0.667106,690750.093648,565300.043126,1300.0,,,,44.58832145,25.79399,, ,44.58832145,,Liquid,952.71810495,0.0,451.52594139,1.39296681,25.79399,110.06859872,0.38476028,0.0,70.0,293.06519282,1.84240806,0.0
1292,ORIT0077,ORITO-77,TAPONADO Y ABANDONADO,PUTUMAYO,CAGUÁN PUTUMAYO,,-76.863719,0.700736,690108.02646,569023.540254,1403.0,,,,42.32042118,26.061828,, ,42.32042118,,Liquid,977.95971739,0.0,291.40104319,0.95028165,26.061828,111.71027732,0.39023959,0.0,70.0,293.06519282,1.63035938,0.0
1293,LATU0001,LA TURBIA-1,TAPONADO Y ABANDONADO,CAQUETA,CAGUÁN PUTUMAYO,,-75.554644,1.461333,835973.774247,653088.96753,836.0,,,,40.44394118,26.70644,, ,40.44394118,,Subcooled liquid,990.91788364,0.0,276.40037852,0.84464206,26.70644,104.82922231,0.36722497,0.0,70.0,293.06519282,1.4549085,0.0
1294,TIBU0108K,TIBU-108K,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.742283,8.750431,1147311.65402,1459367.57366,37.7952,,,,137.7908682,27.77373,, ,137.7908682,,Liquid,928.09294483,0.0,579.69204634,1.71629484,27.77373,116.42694019,0.4059422,0.0,70.0,293.06519282,10.55684618,0.0
1295,CUCT0002,CUCUTA-2,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.490011,7.869806,1175470.68563,1362043.29996,409.6512,,,,133.4933416,25.79399,, ,133.4933416,,Liquid,931.84336671,0.0,561.30238347,1.67141372,25.79399,108.1493853,0.37834553,0.0,70.0,293.06519282,10.15502744,0.0
1296,RORO0020,RIO DE ORO-20,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.886144,9.108889,1131349.56681,1498968.90334,196.0,,,,132.76157933,27.51382,, ,132.76157933,,Liquid,932.47412912,0.0,558.17515102,1.66373328,27.51382,115.34029185,0.40232978,0.0,70.0,293.06519282,10.08660767,0.0
1297,TIBU0049K,TIBU-49,PRODUCTOR,NORTE DE SANTANDER,CATATUMBO,URIBANTE - AGUARDIENTE (URI-A),-72.704842,8.662628,1151468.03489,1449668.6574,54.5592,1.68096774,,,124.77728334,27.79032,, ,124.77728334,,Liquid,939.20797426,0.00290511,524.12580364,1.57918088,27.79032,116.49630008,0.40617267,0.15919999,70.0,293.06519282,9.34007599,0.06269587
1298,CHIB0002,CHIBAGRA-2,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.454464,8.026328,1179324.41804,1379375.99072,763.2192,,,,123.35778293,23.123,, ,123.35778293,,Liquid,940.3766295,0.0,518.08539276,1.5640006,23.123,96.97925806,0.34081397,0.0,70.0,293.06519282,9.2073527,0.0
1299,SARD0007K,SARDINATA-7K,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.668336,8.458278,1155570.05377,1427075.63225,55.4736,,,,122.52662572,27.75161,, ,122.52662572,,Liquid,941.05689909,0.0,514.550301,1.55509081,27.75161,116.33446023,0.40563488,0.0,70.0,293.06519282,9.12963951,0.0
1300,SARD0008,SARDINATA-8,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.650917,8.514833,1157465.81406,1433339.53643,48.768,,,,122.29132681,27.80138,, ,122.29132681,,Liquid,941.24894349,0.0,513.54975368,1.55256559,27.80138,116.54253996,0.40632631,0.0,70.0,293.06519282,9.10763906,0.0
1301,CERR0001,CERRITO-1,PRODUCTOR,NORTE DE SANTANDER,CATATUMBO,LA LUNA,-72.508,7.967331,1173445.27662,1372825.671,274.9296,66.93541935,,,119.55581196,26.59584,, ,119.55581196,,Liquid,943.46412393,0.11620446,501.92498374,1.52311399,26.59584,111.50218008,0.38954544,5.90439315,70.0,293.06519282,8.85186842,2.14838738
1302,TIBU0091K,TIBU-91K,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.680786,8.678442,1154109.95053,1451427.85547,59.1312,,,,117.10716801,27.84562,, ,117.10716801,,Liquid,945.41963775,0.0,491.53034897,1.49660177,27.84562,116.72749914,0.40694081,0.0,70.0,293.06519282,8.62292021,0.0
1303,TASJ0001,TASAJERO NORTE-1,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.433086,8.026269,1181682.07595,1379378.93804,502.92,,,,116.5011834,25.20781,, ,116.5011834,,Liquid,945.8995809,0.0,488.95946981,1.49001851,25.20781,105.69822817,0.37013848,0.0,70.0,293.06519282,8.56626065,0.0
1304,RORO0018K,RIO DE ORO-18K,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.897607,9.089675,5011247.0953,2562415.4246,477.0,,,,111.08470001,27.48617,, ,111.08470001,,Liquid,950.11853453,0.0,466.00633112,1.43077741,27.48617,115.22468982,0.40194529,0.0,70.0,293.06519282,8.05981945,0.0
1305,CARB0004K,CARBONERA-4K,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.520518,8.407878,1171875.48457,1421561.5795,320.04,,,,109.49897788,26.50183,, ,109.49897788,,Liquid,951.32938816,0.0,459.2951317,1.41329599,26.50183,111.10910527,0.38823394,0.0,70.0,293.06519282,7.91155443,0.0
1306,SFAU0001,SAN FAUSTINO-1,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.4328,8.0788,1181690.20243,1385191.13619,223.7232,,,,107.00739204,26.96082,, ,107.00739204,,Liquid,953.20956358,0.0,448.75744717,1.38569866,26.96082,113.02820782,0.39463316,0.0,70.0,293.06519282,7.67859116,0.0
1307,TIBU0408K,TIBU-408K,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.742561,8.702139,1147300.01442,1454024.94774,50.5968,,,,106.71661993,27.79585,, ,106.71661993,,Liquid,953.42719246,0.0,447.52825394,1.38246758,27.79585,116.51942002,0.40624949,0.0,70.0,293.06519282,7.65140396,0.0
1308,MUCU0003,MUCURERA-3,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.515586,8.100836,1172552.14315,1387593.16937,174.3456,,,,105.23227534,27.13225,, ,105.23227534,,Liquid,954.53229623,0.0,441.25523477,1.36593915,27.13225,113.74496381,0.39702066,0.0,70.0,293.06519282,7.51261774,0.0
1309,CEGO0003,CERRO GORDO-3,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.742261,8.211431,1147519.59955,1399738.64957,525.1704,,,,104.6289707,25.21887,, ,104.6289707,,Liquid,954.97865395,0.0,438.70645077,1.35920476,25.21887,105.74447765,0.37029348,0.0,70.0,293.06519282,7.45620876,0.0
1310,ESPZ0003,ESPERANZA-3K,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.806217,8.289983,1140442.80611,1408405.56715,774.4968,,,,100.97653468,23.85296,, ,100.97653468,,Liquid,957.64607339,0.0,423.28615494,1.31822782,23.85296,100.03227911,0.35110562,0.0,70.0,293.06519282,7.11470599,0.0
1311,ESLA0001,ESLABONES-1,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.897653,8.543381,1130282.45822,1436405.74404,173.736,,,,100.32883998,27.18202,, ,100.32883998,,Liquid,958.11281247,0.0,420.55340508,1.31092381,27.18202,113.95305256,0.39771355,0.0,70.0,293.06519282,7.05414654,0.0
1312,TIBU0327K,TIBU-327K,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.733953,8.675072,1148258.2509,1451033.91092,71.9328,,,,99.64636498,27.74055,, ,99.64636498,,Liquid,958.60255535,0.0,417.67446771,1.30321523,27.74055,116.28822019,0.40548121,0.0,70.0,293.06519282,6.99033513,0.0
1313,SARD0012K,SARDINATA-12K,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.658588,8.438849,1156651.67114,1424930.13013,60.0456,,,,97.50834881,27.75161,, ,97.50834881,,Liquid,960.12305083,0.0,408.65912707,1.27898342,27.75161,116.33446023,0.40563488,0.0,70.0,293.06519282,6.79043061,0.0
1314,TASA0002,TASAJERO-2,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.437494,7.999339,1181207.82504,1376397.36536,361.188,,,,95.68780128,26.2751,, ,95.68780128,,Liquid,961.40124749,0.0,400.98664654,1.25824957,26.2751,110.16108905,0.38506917,0.0,70.0,293.06519282,6.62020942,0.0
1315,RORO0022K,RIO DE ORO-22K,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.896486,9.096689,5011370.0288,2563190.6559,228.0,,,,95.17869644,27.83456,, ,95.17869644,,Liquid,961.7559509,0.0,398.84175493,1.25243482,27.83456,116.68125939,0.40678719,0.0,70.0,293.06519282,6.57260812,0.0
1316,RORO0054K,RIO DE ORO-54K,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.879375,9.099819,1132097.20737,1497968.03926,104.8512,,,,92.718264,27.15437,, ,92.718264,,Liquid,963.4532077,0.0,388.47978973,1.22422906,27.15437,113.8374478,0.39732863,0.0,70.0,293.06519282,6.34255768,0.0
1317,RORO0015K,RIO DE ORO-15,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.895728,9.103358,1130297.85672,1498353.60983,79.5528,,,,92.19492109,27.52488,, ,92.19492109,,Liquid,963.81057316,0.0,386.27659591,1.2182072,27.52488,115.3865326,0.40248357,0.0,70.0,293.06519282,6.29362512,0.0
1318,RODE0001,RODEO-1,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.379958,8.119769,1187498.19259,1389748.12523,160.6296,,,,91.69658831,27.28709,, ,91.69658831,,Liquid,964.14966477,0.0,384.17895633,1.21246576,27.28709,114.39234856,0.39917592,0.0,70.0,293.06519282,6.24703101,0.0
1319,SARD0016K,SARDINATA-16K,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.656356,8.448544,1156893.6851,1426003.6087,59.7408,,,,90.80133298,27.75161,, ,90.80133298,,Liquid,964.75590432,0.0,380.41118642,1.20213313,27.75161,116.33446023,0.40563488,0.0,70.0,293.06519282,6.16332463,0.0
1320,RORO0053K,RIO DE ORO-53K,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.886397,9.128864,1131314.46853,1501178.57548,56.388,,,,90.14155139,27.84562,, ,90.14155139,,Liquid,965.20026336,0.0,377.63495099,1.19450326,27.84562,116.72749914,0.40694081,0.0,70.0,293.06519282,6.10163506,0.0
1321,SARD0032K,SARDINATA-32K,PRODUCTOR,NORTE DE SANTANDER,CATATUMBO,URIBANTE - TIBU (URI-T),-72.661817,8.453956,1156289.92999,1426600.06818,64.008,138.86322581,,,89.25480456,27.77373,, ,89.25480456,,Liquid,965.79422775,0.24678189,373.90437235,1.18422856,27.77373,116.42694019,0.4059422,5.77206519,70.0,293.06519282,6.01872423,1.20071413
1322,RORO0046K,RIO DE ORO-46K,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.883967,9.13305,1131580.1569,1501642.55459,44.196,,,,88.15011752,27.76267,, ,88.15011752,,Liquid,966.52892955,0.0,369.25798654,1.17139608,27.76267,116.38070023,0.40578854,0.0,70.0,293.06519282,5.91543599,0.0
1323,PBAR0002K,PUERTO BARCO-2K (RIO DE ORO-52K),TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.927999,9.025472,5007910.1434,2555319.3979,787.0,,,,86.50432539,26.7175,, ,86.50432539,,Liquid,967.61264816,0.0,362.33783406,1.15221041,26.7175,112.01086079,0.39124205,0.0,70.0,293.06519282,5.76155442,0.0
1324,RORO0039K,RIO DE ORO-39K,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.887619,9.116422,1131184.63816,1499801.75002,62.484,,,,86.18840875,26.78386,, ,86.18840875,,Liquid,967.81917752,0.0,361.00977076,1.14851833,26.78386,112.28832095,0.39216718,0.0,70.0,293.06519282,5.73201622,0.0
1325,LAVI0001,LA VICTORIA-1,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.397944,8.158617,1185497.13452,1394038.07003,99.06,,,,85.67525021,27.57465,, ,85.67525021,,Liquid,968.15362213,0.0,358.85272864,1.14251467,27.57465,115.59461553,0.40317552,0.0,70.0,293.06519282,5.68403589,0.0
1326,LRAY0002,LA RAYA-2,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.782878,8.899194,1142786.42511,1475809.51578,34.4424,,,,83.71683757,27.80138,, ,83.71683757,,Liquid,969.41820227,0.0,350.62278668,1.11952876,27.80138,116.54253996,0.40632631,0.0,70.0,293.06519282,5.50092431,0.0
1327,RZUL0002,RIO ZULIA-2,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.44745,8.224342,1180009.63284,1401287.56236,132.588,,,,83.34296571,27.36451,, ,83.34296571,,Liquid,969.65748201,0.0,349.05202776,1.11512726,27.36451,114.71603822,0.40025312,0.0,70.0,293.06519282,5.46596729,0.0
1328,RZUL0014,RIO ZULIA-14,PRODUCTOR,NORTE DE SANTANDER,CATATUMBO,MIRADOR,-72.449764,8.202964,1179764.19498,1398921.25002,133.5024,3291.17429032,,,82.74368432,27.47511,, ,82.74368432,,Liquid,970.03958835,5.87464687,346.53449954,1.10806308,27.47511,115.17844894,0.40179149,112.43496805,70.0,293.06519282,5.40993448,16.99332348
1329,MUCR0001,MUCURERA SUR-1,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.565253,7.969011,1167129.88578,1372987.99508,487.68,,,,81.89101529,25.46219,, ,81.89101529,,Liquid,970.58019582,0.0,342.95303653,1.09799284,25.46219,106.76195404,0.37370206,0.0,70.0,293.06519282,5.33020993,0.0
1330,ZULI0001W,ZULIA WEST-1,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.470731,8.213381,1177448.30478,1400064.42741,86.868,,,,80.82699168,27.56912,, ,80.82699168,,Liquid,971.24973814,0.0,338.48466889,1.08539466,27.56912,115.57149524,0.40309865,0.0,70.0,293.06519282,5.23072372,0.0
1331,PETR0108,PETROLEA-108,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.583575,8.474361,1164900.08632,1428889.90725,56.9976,,,,79.61186506,27.7682,, ,79.61186506,,Liquid,972.00743606,0.0,333.38286755,1.07096391,27.7682,116.40382021,0.40586537,0.0,70.0,293.06519282,5.11710938,0.0
1332,SFAU0002,SAN FAUSTINO-2,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.435297,8.075198,1181416.48803,1384791.47048,291.3888,,,,78.48608626,26.45759,, ,78.48608626,,Liquid,972.70278161,0.0,328.65724091,1.05755252,26.45759,110.92412787,0.38761661,0.0,70.0,293.06519282,5.01184907,0.0
1333,GUML0001,GUASIMALES-1,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.802542,8.561764,1140749.45895,1438472.85692,339.5472,,,,78.21817607,26.18662,, ,78.21817607,,Liquid,972.86731232,0.0,327.53279195,1.05435496,26.18662,109.79112671,0.38383347,0.0,70.0,293.06519282,4.98679946,0.0
1334,RZUL0004,RIO ZULIA-4,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.441967,8.233086,1180610.09454,1402257.53031,129.8448,,,,78.17146847,27.42534,, ,78.17146847,,Liquid,972.89595935,0.0,327.33676053,1.05379726,27.42534,114.97036456,0.40109929,0.0,70.0,293.06519282,4.9824323,0.0
1335,MVER0001,MONTEVERDE-1,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.542658,8.051794,1169587.64661,1382155.99446,453.8472,,,,77.49220546,25.66127,, ,77.49220546,,Liquid,973.31131343,0.0,324.48608685,1.0456788,25.66127,107.59441776,0.37648878,0.0,70.0,293.06519282,4.91892121,0.0
1336,RORO0035K,RIO DE ORO-35K,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.885719,9.126122,1131389.99374,1500875.51726,204.0,,,,77.27465866,27.75161,, ,77.27465866,,Liquid,973.44384041,0.0,323.57317828,1.04307558,27.75161,116.33446023,0.40563488,0.0,70.0,293.06519282,4.89858058,0.0
1337,TIBU0252,TIBU-252 (WESTTARRA-1),TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.618928,8.595408,1160955.18427,1442267.10475,35.6616,,,,76.87076655,27.85115,, ,76.87076655,,Liquid,973.68924422,0.0,321.87838805,1.03823846,27.85115,116.750619,0.40701762,0.0,70.0,293.06519282,4.86081667,0.0
1338,TIBU0388,TIBU-388,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.749453,8.815908,1146496.8318,1466608.58375,47.5488,,,,76.79373361,27.85115,, ,76.79373361,,Liquid,973.73595424,0.0,321.55516033,1.03731529,27.85115,116.750619,0.40701762,0.0,70.0,293.06519282,4.85361409,0.0
1339,TIBU0220,TIBU-220,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.714456,8.689419,1150398.95017,1452628.82521,62.1792,,,,76.57693452,27.7682,, ,76.57693452,,Liquid,973.86724986,0.0,320.64550186,1.03471613,27.7682,116.40382021,0.40586537,0.0,70.0,293.06519282,4.83334338,0.0
1340,TRPO0001,TRES PIEDRAS-1,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.855131,8.409681,1135011.66011,1421629.92964,432.2064,,,,75.91823058,26.63455,, ,75.91823058,,Liquid,974.26468297,0.0,317.88188384,1.02680973,26.63455,111.66403356,0.39008535,0.0,70.0,293.06519282,4.77175456,0.0
1341,LEON0002,LEONCITO-2,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.543375,8.303439,1169402.31663,1409996.77009,335.8896,,,,75.91346511,26.28616,, ,75.91346511,,Liquid,974.26755009,0.0,317.86189127,1.02675248,26.28616,110.20733415,0.3852236,0.0,70.0,293.06519282,4.77130899,0.0
1342,CEGO0004,CERRO GORDO-4,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.747564,8.232253,1146927.46265,1402040.20457,472.44,,,,75.62181157,25.47325,, ,75.62181157,,Liquid,974.44279853,0.0,316.63834898,1.02324722,25.47325,106.80820242,0.37385693,0.0,70.0,293.06519282,4.74403938,0.0
1343,CEGO0002,CERRO GORDO-2,PRODUCTOR,NORTE DE SANTANDER,CATATUMBO,LA LUNA,-72.748067,8.232778,1146871.85397,1402098.09922,451.4088,0.03322581,,,75.555556,25.942956,, ,75.555556,,Liquid,974.48254875,5.958e-05,316.36040274,1.02245054,25.942956,108.77227763,0.38042856,0.00093301,70.0,293.06519282,4.73784449,6.576e-05
1344,TIBU0497,TIBU-497,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.747461,8.795367,1146724.10814,1464336.84044,42.3672,,,,74.28257364,27.8235,, ,74.28257364,,Liquid,975.24185074,0.0,311.02076709,1.00711583,27.8235,116.63501961,0.40663357,0.0,70.0,293.06519282,4.61882064,0.0
1345,SARD0031,SARDINATA-31,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.653186,8.5294,1157209.91484,1434950.17145,42.9768,,,,74.27634244,27.84562,, ,74.27634244,,Liquid,975.24554672,0.0,310.99463258,1.00704064,27.84562,116.72749914,0.40694081,0.0,70.0,293.06519282,4.61823802,0.0
1346,RZUL0012,RIO ZULIA-12,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.477022,8.165128,1176776.06608,1394722.9591,92.0496,,,,73.94302366,27.54147,, ,73.94302366,,Liquid,975.44295609,0.0,309.59668662,1.00301653,27.54147,115.45589365,0.40271423,0.0,70.0,293.06519282,4.58707271,0.0
1347,SARD0013,SARDINATA-13,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.660481,8.431625,1156446.10208,1424130.1195,69.7992,,,,73.41694764,27.6576,, ,73.41694764,,Liquid,975.75334176,0.0,307.39046804,0.99665783,27.6576,115.94141884,0.40432853,0.0,70.0,293.06519282,4.5378846,0.0
1348,RORO0019K,RIO DE ORO-19K,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.885828,9.125228,1131378.40287,1500776.53344,188.0,,,,72.97692253,27.63548,, ,72.97692253,,Liquid,976.01183951,0.0,305.5452679,0.99133219,27.63548,115.84893815,0.40402109,0.0,70.0,293.06519282,4.49674226,0.0
1349,TIBU0342,TIBU-342,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.763389,8.792925,1144972.17658,1464060.51442,32.9184,,,,72.51607867,27.77373,, ,72.51607867,,Liquid,976.28147205,0.0,303.61290589,0.98574769,27.77373,116.42694019,0.4059422,0.0,70.0,293.06519282,4.45365336,0.0
1350,RZUL0011,RIO ZULIA-11,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.456958,8.196506,1178974.00682,1398203.48149,106.3752,,,,71.9961002,27.34792,, ,71.9961002,,Liquid,976.58435286,0.0,301.43275609,0.9794381,27.34792,114.6466763,0.40002232,0.0,70.0,293.06519282,4.40503537,0.0
1351,TIBU0369,TIBU-369,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.692044,8.715578,1152855.47299,1455531.75144,46.3296,,,,71.97770655,27.80691,, ,71.97770655,,Liquid,976.59504064,0.0,301.35563902,0.97921474,27.80691,116.56565988,0.40640313,0.0,70.0,293.06519282,4.40331556,0.0
1352,TIBU0324,TIBU-324,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.690936,8.705531,1152981.557,1454420.65471,45.72,,,,71.37379975,27.78479,, ,71.37379975,,Liquid,976.94494504,0.0,298.82382649,0.97187502,27.78479,116.47318012,0.40609584,0.0,70.0,293.06519282,4.34685028,0.0
1353,CEGO0002,CERRO GORDO-2,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.748067,8.232778,1146871.85397,1402098.09922,451.4088,,,,71.28279978,25.52855,, ,71.28279978,,Liquid,976.99750188,0.0,298.44233965,0.97076797,25.52855,107.03944362,0.37463118,0.0,70.0,293.06519282,4.33834178,0.0
1354,RZUL0018,RIO ZULIA-18,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.443869,8.212286,1180409.77124,1399955.32007,129.8448,,,,70.07448914,27.2705,, ,70.07448914,,Liquid,977.69115136,0.0,293.37740266,0.95604193,27.2705,114.32298626,0.39894505,0.0,70.0,293.06519282,4.22536473,0.0
1355,RZUL0020,RIO ZULIA-20,PRODUCTOR,NORTE DE SANTANDER,CATATUMBO,MIRADOR,-72.451664,8.195844,1179557.94289,1398132.68834,142.6464,1852.5096129,,,69.76174606,27.42534,, ,69.76174606,,Liquid,977.86940604,3.3333641,292.06661102,0.9522224,27.42534,114.97036456,0.40109929,38.41669118,70.0,293.06519282,4.19612326,0.0
1356,TIBU0331,TIBU-331,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.698478,8.683625,1152160.20193,1451994.15584,63.0936,,,,69.68948573,27.6576,, ,69.68948573,,Liquid,977.91051719,0.0,291.76375685,0.95133941,27.6576,115.94141884,0.40432853,0.0,70.0,293.06519282,4.18936692,0.0
1357,RZUL0007,RIO ZULIA-7,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.462294,8.1841,1178391.2975,1396828.54282,131.064,,,,69.33916945,27.35345,, ,69.33916945,,Liquid,978.10942213,0.0,290.29557297,0.94705618,27.35345,114.66979695,0.40009925,0.0,70.0,293.06519282,4.15661234,0.0
1358,TIBU0494,TIBU-494,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.730758,8.709508,1148596.3571,1454844.84122,45.72,,,,69.17313451,27.75714,, ,69.17313451,,Liquid,978.20346204,0.0,289.59974281,0.94502465,27.75714,116.35758023,0.40571171,0.0,70.0,293.06519282,4.14108808,0.0
1359,TIBU0370,TIBU-370,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.693864,8.725572,1152651.12706,1456636.71906,46.3296,,,,68.82482806,27.79585,, ,68.82482806,,Liquid,978.40025101,0.0,288.14009156,0.94075988,27.79585,116.51942002,0.40624949,0.0,70.0,293.06519282,4.10852142,0.0
1360,RZUL0016,RIO ZULIA-16,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.457831,8.186675,1178882.23848,1397115.42554,123.444,,,,68.65248538,27.4364,, ,68.65248538,,Liquid,978.49737817,0.0,287.4178805,0.93864813,27.4364,115.0166056,0.40125313,0.0,70.0,293.06519282,4.09240738,0.0
1361,TIBU0048,TIBU-48,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.702592,8.752122,1151679.67921,1459570.4798,43.2816,,,,68.64631192,27.85115,, ,68.64631192,,Liquid,978.50085434,0.0,287.39201062,0.93857246,27.85115,116.750619,0.40701762,0.0,70.0,293.06519282,4.09183016,0.0
1362,TIBU0499,TIBU-499,TAPONADO Y ABANDONADO,NORTE DE SANTANDER,CATATUMBO,,-72.756672,8.7728,1145719.2229,1461836.69433,53.0352,,,,68.59963679,27.80138,, ,68.59963679,,Liquid,978.52712959,0.0,287.19641929,0.93800036,27.80138,116.54253996,0.40632631,0.0,70.0,293.06519282,4.08746604,0.0
